34, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 25.94, 33.94, 65.19, 54.56, 27.37, 23.37, 22.37, 22.19, 22.00
35, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.25, 25.94, 33.94, 65.00, 54.50, 27.37, 23.37, 22.37, 22.19, 22.00
36, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 25.94, 34.00, 64.87, 54.50, 27.37, 23.37, 22.37, 22.19, 22.06
37, 952, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 25.94, 34.00, 64.75, 54.44, 27.37, 23.37, 22.37, 22.19, 22.06
38, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 25.94, 34.00, 64.62, 54.38, 27.37, 23.37, 22.37, 22.19, 22.06
39, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 64.50, 54.31, 27.37, 23.37, 22.37, 22.19, 22.06
40, 952, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 64.37, 54.25, 27.44, 23.37, 22.37, 22.19, 22.06
41, 950, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 64.25, 54.19, 27.37, 23.37, 22.37, 22.19, 22.06
42, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 64.12, 54.13, 27.37, 23.37, 22.37, 22.19, 22.00
43, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 63.94, 54.06, 27.44, 23.37, 22.37, 22.19, 22.06
44, 952, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 63.81, 54.00, 27.44, 23.37, 22.37, 22.19, 22.06
45, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.00, 63.69, 53.94, 27.44, 23.37, 22.37, 22.19, 22.00
46, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.06, 63.56, 53.88, 27.44, 23.37, 22.37, 22.19, 22.00
47, 952, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.06, 63.44, 53.81, 27.44, 23.37, 22.37, 22.19, 22.06
48, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.06, 63.31, 53.75, 27.44, 23.37, 22.37, 22.19, 22.06
49, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.00, 34.06, 63.13, 53.69, 27.44, 23.37, 22.37, 22.19, 22.06
50, 952, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 26.06, 34.06, 63.00, 53.63, 27.44, 23.37, 22.37, 22.19, 22.06
51, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.06, 34.06, 62.88, 53.56, 27.50, 23.37, 22.37, 22.19, 22.06
52, 951, 22.12, 22.50, 22.37, 22.19, 22.44, 23.31, 26.00, 34.06, 62.75, 53.50, 27.44, 23.44, 22.37, 22.19, 22.06
53, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.06, 62.63, 53.44, 27.50, 23.44, 22.37, 22.19, 22.06
54, 952, 22.12, 22.56, 22.37, 22.25, 22.44, 23.31, 26.06, 34.06, 62.50, 53.31, 27.50, 23.37, 22.37, 22.19, 22.06
55, 951, 22.06, 22.50, 22.37, 22.19, 22.44, 23.31, 26.06, 34.06, 62.38, 53.25, 27.50, 23.37, 22.37, 22.19, 22.06
56, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.31, 26.06, 34.06, 62.25, 53.19, 27.50, 23.37, 22.37, 22.19, 22.06
57, 952, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 62.06, 53.13, 27.50, 23.44, 22.37, 22.19, 22.06
58, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 61.94, 53.06, 27.50, 23.44, 22.37, 22.19, 22.06
59, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 61.81, 53.00, 27.50, 23.44, 22.37, 22.19, 22.06
60, 952, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 26.06, 34.13, 61.69, 52.94, 27.50, 23.44, 22.37, 22.19, 22.06
61, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.31, 26.06, 34.13, 61.50, 52.81, 27.50, 23.44, 22.37, 22.19, 22.06
62, 951, 22.06, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 61.38, 52.75, 27.50, 23.44, 22.44, 22.19, 22.06
63, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 61.25, 52.69, 27.50, 23.44, 22.37, 22.19, 22.06
64, 952, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 61.06, 52.63, 27.50, 23.44, 22.37, 22.19, 22.06
65, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.12, 34.13, 60.94, 52.50, 27.50, 23.44, 22.37, 22.19, 22.06
66, 951, 22.12, 22.50, 22.37, 22.25, 22.44, 23.37, 26.06, 34.13, 60.81, 52.44, 27.50, 23.44, 22.37, 22.19, 22.06
67, 952, 22.12, 22.50, 22.37, 22.19, 22.44, 23.37, 26.06, 34.13, 60.69, 52.38, 27.50, 23.44, 22.37, 22.19, 22.06
68, 951, 22.12, 22.50, 22.37, 22.19, 22.50, 23.37, 26.12, 34.13, 60.56, 52.25, 27.50, 23.44, 22.37, 22.19, 22.06
69, 951, 22.12, 22.56, 22.37, 22.19, 22.44, 23.37, 26.12, 34.13, 60.38, 52.19, 27.56, 23.44, 22.37, 22.19, 22.06
70, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.12, 34.13, 60.25, 52.13, 27.50, 23.44, 22.37, 22.19, 22.06
71, 952, 22.12, 22.56, 22.37, 22.19, 22.50, 23.37, 26.12, 34.13, 60.13, 52.06, 27.50, 23.44, 22.37, 22.19, 22.06
72, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.12, 34.19, 60.00, 51.94, 27.56, 23.44, 22.37, 22.19, 22.06
73, 951, 22.06, 22.56, 22.37, 22.25, 22.50, 23.44, 26.12, 34.19, 59.81, 51.88, 27.56, 23.44, 22.37, 22.19, 22.06
74, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.12, 34.19, 59.75, 51.81, 27.56, 23.44, 22.37, 22.19, 22.06
75, 951, 22.12, 22.50, 22.37, 22.25, 22.44, 23.37, 26.12, 34.19, 59.56, 51.69, 27.56, 23.44, 22.44, 22.19, 22.06
76, 951, 22.06, 22.50, 22.37, 22.25, 22.50, 23.37, 26.12, 34.19, 59.44, 51.63, 27.56, 23.44, 22.44, 22.19, 22.06
77, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.12, 34.19, 59.31, 51.56, 27.56, 23.44, 22.37, 22.19, 22.06
78, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.12, 34.19, 59.19, 51.50, 27.56, 23.44, 22.37, 22.19, 22.06
79, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.19, 34.19, 59.06, 51.38, 27.56, 23.44, 22.44, 22.19, 22.06
80, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.19, 34.19, 58.88, 51.31, 27.56, 23.50, 22.37, 22.25, 22.06
81, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.12, 34.19, 58.75, 51.25, 27.62, 23.44, 22.44, 22.19, 22.06
82, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.37, 26.19, 34.19, 58.63, 51.13, 27.62, 23.50, 22.37, 22.19, 22.06
83, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.12, 34.19, 58.50, 51.06, 27.62, 23.50, 22.37, 22.19, 22.06
84, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 58.38, 51.00, 27.62, 23.50, 22.44, 22.19, 22.06
85, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 58.25, 50.94, 27.62, 23.50, 22.44, 22.19, 22.06
86, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.25, 58.06, 50.81, 27.62, 23.50, 22.37, 22.19, 22.06
87, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.25, 57.94, 50.75, 27.62, 23.50, 22.44, 22.19, 22.06
88, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 57.81, 50.63, 27.62, 23.50, 22.44, 22.25, 22.06
89, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 57.69, 50.56, 27.62, 23.50, 22.44, 22.19, 22.06
90, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.25, 57.50, 50.50, 27.69, 23.50, 22.44, 22.25, 22.06
91, 952, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 57.44, 50.44, 27.69, 23.50, 22.44, 22.25, 22.06
92, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.25, 34.19, 57.31, 50.31, 27.69, 23.50, 22.44, 22.19, 22.06
93, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.44, 26.19, 34.19, 57.13, 50.25, 27.69, 23.50, 22.44, 22.25, 22.06
94, 952, 22.12, 22.50, 22.37, 22.31, 22.50, 23.44, 26.25, 34.19, 57.00, 50.19, 27.69, 23.50, 22.44, 22.25, 22.12
95, 951, 22.12, 22.50, 22.37, 22.31, 22.50, 23.44, 26.19, 34.25, 56.88, 50.06, 27.69, 23.50, 22.44, 22.25, 22.06
96, 951, 22.12, 22.50, 22.37, 22.25, 22.50, 23.50, 26.25, 34.19, 56.75, 50.00, 27.69, 23.50, 22.44, 22.25, 22.06
97, 951, 22.12, 22.50, 22.37, 22.31, 22.50, 23.44, 26.19, 34.19, 56.63, 49.94, 27.69, 23.56, 22.44, 22.25, 22.06
